"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","42","BAR MJKT2/S","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","44","BAR MJKT2/S","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","46","BAR MJKT2/S","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","48","BAR MJKT2/S","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","50","BAR MJKT2/S","NAVY","50","1"
"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","52","BAR MJKT2/S","NAVY","52","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","28","BAR MT1/L","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","30","BAR MT1/L","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","32","BAR MT1/L","NAVY","32","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","34","BAR MT1/L","NAVY","34","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","36","BAR MT1/L","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","42","BAR MT1/L","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","46","BAR MT1/L","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA241/L","NAVY","48","BAR MT1/L","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA241/R","NAVY","28","BAR MT1/R","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA241/R","NAVY","30","BAR MT1/R","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA241/R","NAVY","32","BAR MT1/R","NAVY","32","1"
"001","BARBAN01","BAR EMERGENCY","BA241/R","NAVY","34","BAR MT1/R","NAVY","34","1"
"001","BARBAN01","BAR EMERGENCY","BA241/R","NAVY","36","BAR MT1/R","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA241/R","NAVY","42","BAR MT1/R","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA241/R","NAVY","48","BAR MT1/R","NAVY","48","1"
